# physical marker map from  Gray et al. (2015) Genetics 201:213-228
# nrow 11833
# ncol 3
marker,chr,pos
UNC520487,1,41.169948
UNC521141,1,41.212779
UNC521970,1,41.267984
UNC523568,1,41.363393
UNC525479,1,41.50914
UNC526214,1,41.570568
JAX00248499,1,41.762931
JAX00002914,1,42.050989
UNC533184,1,42.075848
UNC533757,1,42.121592
UNC534504,1,42.181048
UNC534538,1,42.186449
UNC536810,1,42.350732
UNC539732,1,42.554457
JAX00248723,1,42.554601
UNC541737,1,42.688637
UNC542228,1,42.734067
UNC543566,1,42.849166
UNC544678,1,42.912561
UNC545603,1,42.983996
JAX00002992,1,43.086383
JAX00248843,1,43.103831
UNC547351,1,43.10752
JAX00248853,1,43.117236
UNC547697,1,43.13264
UNC547859,1,43.140268
UNC548872,1,43.211516
JAX00248878,1,43.212302
UNC549131,1,43.230387
UNC550060,1,43.289978
UNC550476,1,43.309698
UNC010078808,1,43.329783
UNC551425,1,43.356856
UNC551663,1,43.374899
JAX00248937,1,43.378779
UNC551990,1,43.397007
UNC552818,1,43.444516
UNC553082,1,43.456749
UNC553849,1,43.504466
UNC554590,1,43.546301
CEAJAX00249056,1,43.88041
UNC562450,1,44.093864
UNC570893,1,44.681952
JAX00249318,1,45.175804
UNC578793,1,45.313373
UNC011275068,1,45.599967
backupUNC010086952,1,45.720142
UNC587430,1,45.826741
UNC589868,1,45.971891
UNC591481,1,46.077773
UNC010712538,1,46.170529
UNC595722,1,46.755439
JAX00249676,1,46.881481
backupUNC010089879,1,46.917213
JAX00003279,1,46.925547
UNC597735,1,46.963812
JAX00249717,1,46.982881
UNC605533,1,47.633486
JAX00250261,1,50.808022
repJAX00250261,1,50.808022
backupJAX00003592,1,51.130852
UNC653165,1,51.283189
UNC653383,1,51.29918
UNC653694,1,51.324528
UNC654157,1,51.358553
UNC656936,1,51.587199
UNC657187,1,51.604717
UNC657492,1,51.627534
UNC660238,1,51.80212
UNC660770,1,51.828733
JAX00250526,1,51.843806
UNC661198,1,51.846488
UNC661499,1,51.860557
UNC661934,1,51.887395
JAX00250556,1,51.906471
UNC663025,1,51.953883
UNC667141,1,52.184251
JAX00250823,1,52.708657
UNC674092,1,52.708966
JAX00250849,1,52.771655
UNC675172,1,52.775999
UNC683922,1,53.522746
UNC699324,1,54.821431
UNC699866,1,54.864353
UNC705778,1,55.299497
UNC711145,1,55.752292
UNC713154,1,55.885137
UNC714139,1,55.960988
UNC718116,1,56.309822
UNC719247,1,56.390422
UNC721751,1,56.633464
UNC722178,1,56.675822
UNC723639,1,56.799423
JAX00004020,1,56.81155
UNC725132,1,56.95914
JAX00251867,1,57.084159
UNC726590,1,57.089306
UNC728238,1,57.252607
UNC010731340,1,57.41542
UNC733960,1,57.735724
JAX00252033,1,57.849081
UNC738265,1,58.09802
UNC740698,1,58.263811
UNC740835,1,58.272635
JAX00252121,1,58.278107
JAX00191847,1,59.534522
backupUNC010733471,1,59.812061
JAX00004261,1,60.052471
UNC764506,1,60.327884
JAX00191891,1,61.657544
UNC779897,1,61.664254
UNC780397,1,61.705349
backupUNC010738940,1,61.831175
UNC786420,1,62.285398
UNC789712,1,62.640731
JAX00252972,1,62.901973
UNC795154,1,63.146927
UNC_rs31392164,1,63.191335
UNC797153,1,63.41291
UNC801098,1,63.774007
UNC803232,1,63.980535
UNC804306,1,64.080215
UNC804718,1,64.117784
UNC804981,1,64.144307
JAX00253205,1,64.154814
UNC817672,1,65.217298
UNC822146,1,65.596323
JAX00253571,1,66.174453
UNC831260,1,66.235789
UNC833920,1,66.402351
JAX00004743,1,66.488594
UNC836407,1,66.574206
UNC837204,1,66.654089
UNC840480,1,66.900911
UNC842856,1,67.03397
UNC846359,1,67.260154
JAX00254003,1,68.705054
JAX00004915,1,68.778563
JAX00004919,1,68.846731
UNC868588,1,68.85971
JAX00004936,1,69.066532
UNC872147,1,69.1277
UNC873228,1,69.216069
UNC875089,1,69.348756
UNC888180,1,70.374629
UNC888516,1,70.400059
UNC890096,1,70.510197
UNC890786,1,70.555437
UNC893744,1,70.765793
UNC897049,1,71.050781
UNC897815,1,71.113314
UNC898113,1,71.150125
UNC898257,1,71.161659
UNC899282,1,71.248975
UNC899363,1,71.258757
JAX00254420,1,71.311245
UNC903462,1,71.577576
JAX00254507,1,71.716233
JAX00254642,1,72.244392
UNC919161,1,72.563609
UNC922022,1,72.758241
JAX00254910,1,73.295221
UNC932547,1,73.46214
UNC933480,1,73.5372
UNC934822,1,73.654152
UNC935659,1,73.710003
UNC936405,1,73.763258
UNC937311,1,73.853415
UNC939619,1,74.024229
JAX00255136,1,74.038367
JAX00255156,1,74.082055
UNC941186,1,74.119405
UNC941836,1,74.176233
UNC942273,1,74.202001
UNC942411,1,74.211412
UNC942921,1,74.235727
UNC944105,1,74.311781
UNC944485,1,74.342657
UNC944592,1,74.353696
UNC944895,1,74.374346
UNC010573492,1,74.424057
UNC948240,1,74.725305
UNC949013,1,74.809607
UNC950277,1,74.951432
UNC951769,1,75.134565
JAX00255430,1,75.358362
UNC962180,1,75.928314
JAX00005452,1,75.932285
JAX00255657,1,76.018643
backupJAX00005508,1,76.699833
UNC973692,1,76.870536
UNC974667,1,76.940759
UNC975186,1,76.973464
backupUNC011478119,1,77.446685
UNC981257,1,77.461321
UNC981669,1,77.499163
UNC988578,1,78.079895
backupUNC012359359,1,78.232643
JAX00256624,1,79.574989
UNC1021361,1,80.398243
UNC010157073,1,80.759339
JAX00256956,1,80.8037
UNC1029634,1,80.940935
UNC1031391,1,81.13262
UNC1037970,1,81.780717
UNC1040335,1,81.998876
UNC1041273,1,82.088662
JAX00257196,1,82.107105
UNC1041551,1,82.136942
JAX00005915,1,82.140376
JAX00005968,1,82.806119
JAX00257428,1,83.070911
JAX00257554,1,83.6458
UNC1063044,1,83.73738
UNC1065296,1,83.906769
JAX00258086,1,89.136926
UNC1089589,1,89.166496
JAX00006329,1,89.79911
JAX00258190,1,89.831285
UNC1096158,1,89.987709
UNC1102206,1,90.552338
UNC1103435,1,90.627755
JAX00258427,1,90.856846
UNC1107740,1,90.881488
UNC1108599,1,90.936885
UNC1108970,1,90.971066
JAX00006422,1,91.043484
UNC1113928,1,91.306668
JAX00258524,1,91.316376
UNC1117282,1,91.558945
JAX00258572,1,91.579928
JAX00006469,1,91.70394
JAX00258605,1,91.707451
UNC1119248,1,91.745939
UNC1121510,1,91.959305
UNC1121801,1,92.000155
UNC1124039,1,92.170417
UNC1125716,1,92.264747
UNC1126248,1,92.295156
UNC1127673,1,92.380344
UNC1129284,1,92.479735
UNC1129670,1,92.49522
JAX00258810,1,92.540701
UNC1130561,1,92.54392
JAX00258832,1,92.576209
UNC1133587,1,92.721876
UNC1138928,1,93.024444
UNC1139583,1,93.077345
UNC1145304,1,93.554737
UNC1145491,1,93.571414
UNC010176664,1,93.635189
UNC1147792,1,93.757971
JAX00259232,1,93.936427
UNC1150796,1,94.059721
JAX00006657,1,94.153678
UNC1153742,1,94.292024
UNC1155880,1,94.43034
UNC1156132,1,94.443317
JAX00259402,1,94.526978
UNC1157347,1,94.539887
UNC1158721,1,94.650966
UNC1159098,1,94.678885
UNC1159686,1,94.725426
JAX00259445,1,94.753198
UNC1160366,1,94.787198
UNC1160901,1,94.830866
UNC1162828,1,94.995339
UNC1168381,1,95.569413
UNC1170557,1,95.932633
JAX00259682,1,95.977693
UNC1171906,1,96.056727
UNC1180676,1,96.897206
UNC1185656,1,97.301834
UNC1191193,1,97.704238
JAX00260069,1,98.610806
UNC1205106,1,98.71481
JAX00260186,1,99.451335
UNC1212077,1,99.672679
UNC1214415,1,99.851302
UNC1231854,1,101.05383
UNC1233632,1,101.164404
UNC1235098,1,101.226546
JAX00260750,1,102.286984
JAX00260774,1,102.361724
JAX00260799,1,102.467951
UNC1260464,1,102.686297
UNC1262910,1,102.901684
UNC1264416,1,103.027209
UNC1267975,1,103.308319
backupUNC010197325,1,103.335715
UNC1269099,1,103.408183
UNC1274234,1,103.71579
JAX00261057,1,103.846195
UNC010200282,1,104.482711
UNC1321573,1,106.713426
JAX00007599,1,106.77346
UNC010203492,1,106.782793
UNC1328017,1,107.195173
UNC1331384,1,107.414374
UNC1331858,1,107.479761
JAX00007674,1,107.788719
UNC1335696,1,107.807861
UNC1336924,1,107.886138
UNC1338997,1,108.063173
JAX00261845,1,108.206235
UNC1339985,1,108.2196
JAX00007709,1,108.241339
UNC1340991,1,108.309137
UNC1345454,1,108.645491
UNC1370843,1,110.607433
UNC1378528,1,111.071028
UNC1392467,1,112.109997
JAX00008015,1,112.337887
backupJAX00262611,1,112.349326
JAX00008023,1,112.448203
JAX00262675,1,112.738903
UNC1401095,1,112.831644
UNC1408936,1,113.458021
UNC1478474,1,117.588468
UNC1492051,1,118.419432
JAX00263938,1,120.407695
JAX00263957,1,120.496318
UNC1515066,1,120.509049
UNC010498389,1,120.569197
UNC1515883,1,120.570788
UNC1524644,1,121.272789
UNC1526621,1,121.455607
UNC1527951,1,121.666302
UNC1528926,1,121.785434
UNC1529781,1,121.872403
JAX00008712,1,121.875133
JAX00264249,1,122.088511
JAX00264250,1,122.088592
UNC1533406,1,122.124051
UNC1540440,1,122.625399
UNC1540789,1,122.652194
JAX00264426,1,122.693522
JAX00264435,1,122.706054
JAX00264502,1,122.911599
UNC1544725,1,122.931756
UNC1545055,1,122.959778
UNC1554218,1,123.596547
UNC1554604,1,123.615223
UNC1558377,1,123.918658
UNC1558691,1,123.975357
JAX00264927,1,124.566411
JAX00264954,1,124.660335
JAX00265073,1,125.047334
UNC1590608,1,126.197318
UNC1597584,1,126.684564
UNC1602949,1,127.044683
UNC1606191,1,127.281888
UNC010255921,1,127.397485
UNC1607632,1,127.401061
UNC1608009,1,127.424508
UNC1609566,1,127.529735
UNC1614289,1,127.813433
UNC1615203,1,127.865147
UNC1621986,1,128.350153
UNC1623375,1,128.433823
UNC1625943,1,128.604866
UNC1628716,1,128.848977
UNC1635087,1,129.351354
JAX00266150,1,129.356287
UNC1635382,1,129.374434
UNC1640961,1,129.768274
UNC1641688,1,129.84734
UNC1642606,1,129.910424
UNC1648126,1,130.481976
UNC1653155,1,130.813888
UNC1654052,1,130.874131
UNC1654661,1,130.917393
UNC1655320,1,130.959219
JAX00266494,1,131.031004
UNC1659488,1,131.300276
JAX00266560,1,131.492251
UNC1662525,1,131.590659
UNC1667919,1,132.094879
UNC1676448,1,132.868241
UNC1678106,1,133.015849
UNC1679056,1,133.1012
UNC1681465,1,133.347468
UNC1687139,1,133.773313
JAX00267098,1,133.881433
UNC1690411,1,134.029211
UNC1692021,1,134.153107
UNC1692771,1,134.192548
UNC1698692,1,134.622184
UNC1709861,1,135.534532
UNC1718464,1,136.152508
JAX00009853,1,137.094794
UNC1732354,1,137.251368
UNC1733690,1,137.360627
JAX00268326,1,137.889467
UNC1744210,1,138.004698
UNC1746983,1,138.211196
JAX00268499,1,138.449071
UNC1752539,1,138.576547
UNC1755471,1,138.830416
UNC1755586,1,138.844373
UNC1756524,1,138.914086
UNC1756857,1,138.932896
UNC1763453,1,139.375228
UNC1766157,1,139.585341
UNC1769297,1,139.835187
UNC1772106,1,140.057144
UNC1773103,1,140.134239
JAX00010099,1,140.366488
UNC1778501,1,140.573052
UNC1794951,1,142.230666
backupUNC011891368,1,142.731327
JAX00269327,1,142.755699
UNC1805686,1,142.983253
JAX00269464,1,143.752179
UNC1819375,1,143.775312
UNC1826224,1,144.23782
UNC1832863,1,144.762586
UNC1836825,1,145.15851
UNC1839045,1,145.399103
UNC1841019,1,145.587041
UNC1842952,1,145.75102
UNC1844458,1,145.884069
UNC1845127,1,145.940295
JAX00270076,1,146.74336
UNC1854486,1,146.749454
UNC1883987,1,148.92734
UNC1917999,1,151.464935
backupUNC010628673,1,152.958742
UNC1940721,1,153.002211
UNC1941988,1,153.113217
CEAJAX00271542,1,153.919668
CEBJAX00271542,1,153.919668
UNC1955304,1,154.037236
UNC1955813,1,154.062469
UNC1956316,1,154.107541
UNC1956739,1,154.128205
UNC1960768,1,154.324454
UNC1962195,1,154.422875
JAX00271715,1,154.452257
UNC010829068,1,154.454812
UNC1962782,1,154.465388
UNC1965019,1,154.623384
UNC1973447,1,155.158416
JAX00271948,1,155.215532
JAX00272100,1,155.928234
UNC1983252,1,155.950022
UNC1984158,1,156.016774
JAX00272120,1,156.017504
JAX00272123,1,156.046819
UNC1987645,1,156.322908
UNC1988789,1,156.452558
JAX00011308,1,156.533686
UNC1992709,1,156.843304
UNC1999219,1,157.489977
backupUNC010629680,1,157.727081
UNC2003065,1,157.784896
UNC2018109,1,159.023319
UNC2020328,1,159.260465
UNC010905835,1,159.603041
UNC2025451,1,159.680318
UNC2026501,1,159.761396
UNC2029189,1,159.996429
UNC2030429,1,160.086622
JAX00272982,1,160.206113
UNC2032620,1,160.225184
JAX00272997,1,160.245305
UNC2034971,1,160.441695
UNC2035448,1,160.464973
UNC2036719,1,160.566602
UNC2037443,1,160.622771
UNC2037617,1,160.641386
UNC2041731,1,161.060229
UNC2042171,1,161.118971
UNC2043201,1,161.239236
UNC2043561,1,161.27786
UNC2044017,1,161.313518
JAX00273250,1,161.355591
UNC2044879,1,161.364466
JAX00011665,1,161.430122
UNC2046092,1,161.437058
UNC2046424,1,161.460045
UNC2046779,1,161.486629
UNC2047551,1,161.536971
UNC2048471,1,161.594313
UNC2053415,1,162.028397
UNC2055064,1,162.199865
UNC2055403,1,162.239552
JAX00011737,1,162.396317
UNC2056933,1,162.475013
JAX00273497,1,162.485481
JAX00011750,1,162.544733
JAX00273510,1,162.667205
UNC2064598,1,163.316344
UNC2065866,1,163.492491
UNC2066181,1,163.53067
JAX00273701,1,163.546745
JAX00273811,1,164.073026
JAX00273979,1,164.961516
UNC2085343,1,165.266984
UNC2089724,1,165.581372
UNC2089879,1,165.593328
UNC2091732,1,165.790767
UNC2092923,1,165.898081
JAX00012018,1,166.113529
UNC2104102,1,166.69226
JAX00274379,1,166.692963
backupJAX00012065,1,166.745504
JAX00274408,1,166.840984
UNC2107583,1,166.899458
UNC2109067,1,167.014741
UNC2112424,1,167.238297
JAX00274538,1,167.495095
UNC2117362,1,167.654533
UNC2118065,1,167.707308
UNC2123992,1,168.201325
UNC2126358,1,168.416435
UNC2128845,1,168.690204
UNC2131657,1,168.878224
UNC2132723,1,168.944871
UNC012035201,1,169.126294
UNC2136413,1,169.174585
UNC2137048,1,169.21453
UNC2137499,1,169.261272
backupUNC012208248,1,169.354651
UNC2140023,1,169.429608
JAX00275020,1,169.490146
UNC2145389,1,169.75361
UNC2146263,1,169.804583
UNC2149275,1,170.057919
UNC2150083,1,170.10441
JAX00275205,1,170.108904
JAX00275223,1,170.162846
UNC2153422,1,170.322555
UNC2155319,1,170.461669
JAX00275580,1,171.515568
UNC010346837,1,171.622082
UNC2182156,1,172.163219
UNC2186279,1,172.410114
JAX00276008,1,172.918775
JAX00276021,1,172.94271
backupUNC010358913,1,172.964545
UNC2194425,1,172.969406
JAX00276105,1,173.269509
UNC2198485,1,173.324803
UNC2200080,1,173.434238
UNC2200991,1,173.542874
UNC2201362,1,173.586046
UNC2203509,1,173.85285
UNC2203633,1,173.86935
UNC2208362,1,174.28039
UNC2220523,1,175.272395
JAX00276627,1,175.644452
UNC2225062,1,175.645757
JAX00012756,1,175.967318
repJAX00276901,1,176.80983
JAX00276901,1,176.80983
UNC2254611,1,177.453771
UNC2256396,1,177.559597
UNC2256531,1,177.566063
UNC2256930,1,177.587656
UNC2257532,1,177.62652
UNC2257840,1,177.645541
UNC2258733,1,177.699287
UNC2258834,1,177.710762
UNC2263378,1,177.991137
UNC2272160,1,178.4971
JAX00277373,1,178.654199
JAX00277455,1,178.94633
JAX00277518,1,179.286406
UNC2278581,1,179.320049
JAX00277549,1,179.404951
UNC2282828,1,179.970242
UNC2288967,1,180.759192
JAX00278038,1,181.456572
UNC2302405,1,181.785697
UNC2303100,1,181.862769
UNC2303705,1,181.912758
UNC2305936,1,182.114377
JAX00278155,1,182.123845
JAX00013222,1,182.177416
UNC2307791,1,182.252184
UNC2313844,1,182.798117
UNC2314414,1,182.836525
UNC2315284,1,182.892019
UNC2317294,1,183.041783
UNC2318075,1,183.135052
UNC2319071,1,183.228104
UNC2324770,1,183.735465
UNC2325950,1,183.837577
UNC2326114,1,183.857982
UNC2326977,1,183.932026
UNC2327373,1,183.974707
UNC2328501,1,184.059592
UNC2329284,1,184.139565
UNC2329631,1,184.175831
UNC2329976,1,184.221533
JAX00013376,1,184.229184
UNC2330293,1,184.250986
backupUNC010671431,1,184.261517
UNC2331232,1,184.319629
UNC2332442,1,184.40838
UNC2332857,1,184.432239
UNC2333302,1,184.462553
UNC2334491,1,184.55642
JAX00278719,1,184.567414
UNC2339172,1,184.909846
UNC2341286,1,185.458864
JAX00278836,1,185.467982
UNC2341594,1,185.484768
UNC2354328,1,186.650567
UNC2354865,1,186.690819
UNC2355402,1,186.740488
UNC2356318,1,186.820758
UNC2356872,1,186.874787
UNC010414123,1,186.897033
UNC2364845,1,187.419091
JAX00279255,1,187.432951
UNC2370484,1,187.740311
UNC2371341,1,187.789644
UNC2379870,1,188.526229
UNC2381472,1,188.662298
UNC2383206,1,188.803036
UNC2384452,1,188.897784
JAX00013701,1,188.9404
UNC2386379,1,189.089464
UNC2388354,1,189.253329
UNC2390226,1,189.380798
UNC2391194,1,189.462471
UNC2396421,1,190.013821
UNC2397770,1,190.134584
UNC2398055,1,190.159356
UNC2398151,1,190.176924
JAX00279836,1,190.180808
UNC2398354,1,190.195643
UNC2398471,1,190.208473
UNC2399918,1,190.338439
UNC010427659,1,190.446002
UNC2401213,1,190.483372
UNC2402097,1,190.542219
UNC2403310,1,190.631643
JAX00013827,1,190.631781
UNC2406605,1,190.870356
UNC2408005,1,190.980759
UNC2409690,1,191.095322
UNC2410542,1,191.152843
UNC2411447,1,191.227973
UNC2414844,1,191.485381
UNC2416218,1,191.586947
UNC2416584,1,191.612049
UNC2417256,1,191.655625
UNC2419267,1,191.818612
UNC2419854,1,191.85773
UNC2422775,1,192.143863
UNC2422874,1,192.150355
JAX00280306,1,192.249872
JAX00280331,1,192.404784
UNC2432502,1,193.037467
UNC2432687,1,193.059679
UNC2433516,1,193.123355
UNC2433755,1,193.142723
UNC2434424,1,193.206569
UNC2434451,1,193.219756
UNC2439858,1,193.704328
UNC2440006,1,193.736944
UNC2440806,1,193.948116
UNC2441544,1,194.056543
JAX00280668,1,194.090881
UNC2442851,1,194.153358
UNC2444978,1,194.322773
UNC2445252,1,194.346228
UNC2448687,1,194.663337
UNC2448897,1,194.690236
JAX00280763,1,194.695399
JAX00014142,1,194.837167
UNC2450260,1,194.849437
UNC2453925,1,195.179852
UNC2454977,1,195.264257
JAX00014174,1,195.265621
JAX00014180,1,195.345408
UNC2456192,1,195.360491
UNC2461495,1,196.160885
UNC2464210,1,196.664408
UNC2464526,1,196.826145
UNC2465158,1,196.978166
UNC2465526,1,197.026044
UNC2465893,1,197.079983
backupUNC020000070,2,3.081519
UNC2471300,2,3.512715
UNC2475044,2,3.819246
JAX00090716,2,4.16971
UNC2481206,2,4.217841
UNC2481772,2,4.251477
UNC2482282,2,4.283505
UNC2488740,2,4.750211
JAX00482360,2,4.977829
JAX00090777,2,4.982873
UNC2491880,2,4.994888
UNC2493329,2,5.078887
UNC2504669,2,5.873265
UNC020362379,2,5.886481
UNC2504884,2,5.889646
UNC2505315,2,5.926402
UNC2505851,2,5.985913
JAX00482548,2,6.122271
UNC2508790,2,6.17537
UNC2509229,2,6.20288
JAX00482560,2,6.205803
UNC2509730,2,6.230155
UNC2510582,2,6.298193
UNC2511168,2,6.337738
backupJAX00482585,2,6.354946
UNC2512096,2,6.398393
JAX00482601,2,6.492266
UNC2513327,2,6.49988
UNC2526055,2,7.615316
UNC2540465,2,8.792727
UNC2540847,2,8.826819
UNC2541204,2,8.850498
UNC2541673,2,8.892615
UNC2542718,2,8.997679
JAX00091076,2,9.012652
UNC2543884,2,9.101561
UNC2544580,2,9.16578
UNC020006990,2,9.277362
UNC2546273,2,9.278068
UNC2547203,2,9.336306
JAX00091105,2,9.399441
JAX00483003,2,9.426323
UNC2549643,2,9.501872
JAX00091125,2,9.657246
JAX00483070,2,9.766445
UNC2555368,2,9.946121
JAX00483162,2,10.199515
UNC2560425,2,10.21937
UNC2562331,2,10.351596
JAX00091179,2,10.368512
UNC2562750,2,10.388678
UNC2563077,2,10.456448
UNC2563591,2,10.493737
JAX00091192,2,10.563347
UNC2564605,2,10.574892
UNC2564981,2,10.595567
UNC2576730,2,11.34338
JAX00483484,2,11.964248
UNC2585520,2,11.974112
JAX00483492,2,11.974644
UNC2586034,2,12.006455
UNC2591891,2,12.393788
JAX00483606,2,12.697241
UNC2595969,2,12.770668
JAX00483657,2,13.049609
UNC2604752,2,13.41806
backupJAX00215642,2,13.636572
JAX00483759,2,13.642189
UNC2608539,2,13.758443
UNC2609184,2,13.800327
UNC2612481,2,14.096405
UNC2613087,2,14.130012
UNC2614353,2,14.197997
UNC2614687,2,14.234183
JAX00091495,2,14.576504
UNC2621080,2,14.706579
JAX00483895,2,14.710846
UNC2622000,2,14.785487
UNC2628496,2,15.310846
UNC2629670,2,15.408129
UNC2629751,2,15.416327
UNC2636693,2,16.00365
JAX00091603,2,16.023347
UNC2637752,2,16.072791
UNC2638779,2,16.145592
UNC2639847,2,16.232573
UNC2640813,2,16.304596
UNC2641596,2,16.343729
backupJAX00215705,2,16.371753
JAX00484075,2,16.605949
UNC2646271,2,16.7532
UNC2646888,2,16.828232
backupJAX00484170,2,17.490353
JAX00484191,2,17.603853
UNC2656197,2,17.736463
JAX00484223,2,17.837132
UNC2658036,2,17.870347
UNC2660767,2,18.185474
UNC2661368,2,18.24655
UNC2663264,2,18.395947
UNC2664427,2,18.495401
JAX00091791,2,18.553602
UNC2667219,2,18.738863
JAX00091816,2,18.879287
UNC2669584,2,18.886642
UNC2673436,2,19.157198
UNC2677224,2,19.491047
UNC2677765,2,19.531816
UNC2677987,2,19.553395
UNC2678451,2,19.587044
UNC2679481,2,19.656632
JAX00091877,2,19.703497
UNC020369170,2,19.719898
JAX00091880,2,19.731819
UNC2681435,2,19.769483
UNC2683056,2,19.853088
JAX00484584,2,19.872821
UNC2683686,2,19.90061
JAX00484588,2,19.901548
UNC2685278,2,20.015372
JAX00484613,2,20.022348
UNC2690756,2,20.330298
UNC020373923,2,21.157922
UNC2705667,2,21.265154
UNC2706030,2,21.311231
backupJAX00484910,2,21.478074
UNC2709089,2,21.479711
UNC2709807,2,21.534888
UNC2710660,2,21.588152
JAX00092016,2,21.596746
UNC2711179,2,21.617153
UNC2713720,2,21.784163
UNC2714300,2,21.82671
UNC2716029,2,21.94666
UNC2717514,2,22.048683
UNC2721382,2,22.41413
backupUNC020378928,2,22.434178
JAX00092171,2,23.694581
UNC2736920,2,23.710734
JAX00092183,2,23.84913
backupUNC020379988,2,23.991066
JAX00485213,2,24.011799
UNC2740706,2,24.064725
UNC2741513,2,24.13855
