# genetic marker map from  Gray et al. (2015) Genetics 201:213-228
# nrow 11833
# ncol 3
marker,chr,pos
UNC932547,1,33.7608963139077
UNC933480,1,33.7608964139077
UNC934822,1,33.7980504959232
UNC935659,1,33.7980505959232
UNC936405,1,33.9468299182147
UNC937311,1,34.0210797987048
UNC939619,1,34.0210798987048
JAX00255136,1,34.0210799987048
JAX00255156,1,34.0210800987048
UNC941186,1,34.0210801987048
UNC941836,1,34.0210802987048
UNC942273,1,34.0210803987048
UNC942411,1,34.5425361236018
UNC942921,1,34.5425362236018
UNC944105,1,34.5425363236018
UNC944485,1,34.5425364236018
UNC944592,1,34.5425365236018
UNC944895,1,34.5425366236018
UNC010573492,1,34.5425367236018
UNC948240,1,34.8031394286069
UNC949013,1,34.840069936309
UNC950277,1,34.840070036309
UNC951769,1,34.840070136309
JAX00255430,1,35.1376991513005
UNC962180,1,35.4353281871141
JAX00005452,1,35.4353282871141
JAX00255657,1,35.4353283871141
backupJAX00005508,1,36.0314964381048
UNC973692,1,36.0314965381048
UNC974667,1,36.0314966381048
UNC975186,1,36.0314967381048
backupUNC011478119,1,36.1800861243007
UNC981257,1,36.4405756193921
UNC981669,1,36.4405757193921
UNC988578,1,37.1115323360901
backupUNC012359359,1,37.1115324360901
JAX00256624,1,37.8955168053927
UNC1021361,1,37.9319166040499
UNC010157073,1,37.9319167040499
JAX00256956,1,37.9319168040499
UNC1029634,1,38.1922892813903
UNC1031391,1,38.1922893813903
UNC1037970,1,38.1922894813903
UNC1040335,1,38.1922895813903
UNC1041273,1,38.1922896813903
JAX00257196,1,38.1922897813903
UNC1041551,1,38.1922898813903
JAX00005915,1,38.1922899813903
JAX00005968,1,38.7022799219501
JAX00257428,1,38.9367391988144
JAX00257554,1,39.346718552461
UNC1063044,1,39.4207397924249
UNC1065296,1,39.457256261504
JAX00258086,1,40.0913463994711
UNC1089589,1,40.0913464994711
JAX00006329,1,40.426275732059
JAX00258190,1,40.426275832059
UNC1096158,1,40.426275932059
UNC1102206,1,40.6121860222488
UNC1103435,1,40.6121861222488
JAX00258427,1,40.8725560575818
UNC1107740,1,40.8725561575818
UNC1108599,1,40.8725562575818
UNC1108970,1,40.8725563575818
JAX00006422,1,40.8725564575818
UNC1113928,1,40.8725565575818
JAX00258524,1,40.8725566575818
UNC1117282,1,41.0584648499421
JAX00258572,1,41.0584649499421
JAX00006469,1,41.0956188971239
JAX00258605,1,41.0956189971239
UNC1119248,1,41.0956190971239
UNC1121510,1,41.0956191971239
UNC1121801,1,41.1699409383191
UNC1124039,1,41.1699410383191
UNC1125716,1,41.1699411383191
UNC1126248,1,41.1699412383191
UNC1127673,1,41.1699413383191
UNC1129284,1,41.1699414383191
UNC1129670,1,41.1699415383191
JAX00258810,1,41.2070955068088
UNC1130561,1,41.2070956068088
JAX00258832,1,41.2070957068088
UNC1133587,1,41.2070958068088
UNC1138928,1,41.6165467599098
UNC1139583,1,41.6165468599098
UNC1145304,1,41.8024538073979
UNC1145491,1,41.8024539073979
UNC010176664,1,41.8024540073979
UNC1147792,1,41.8024541073979
JAX00259232,1,41.8024542073979
UNC1150796,1,41.876775811109
JAX00006657,1,41.876775911109
UNC1153742,1,42.1743940186779
UNC1155880,1,42.1743941186779
UNC1156132,1,42.1743942186779
JAX00259402,1,42.1743943186779
UNC1157347,1,42.1743944186779
UNC1158721,1,42.2113992721539
UNC1159098,1,42.2113993721539
UNC1159686,1,42.3602476472321
JAX00259445,1,42.3602477472321
UNC1160366,1,42.3602478472321
UNC1160901,1,42.3602479472321
UNC1162828,1,42.8794819951231
UNC1168381,1,42.9187226015089
UNC1170557,1,43.030314460649
JAX00259682,1,43.030314560649
UNC1171906,1,43.030314660649
UNC1180676,1,43.1955000100842
UNC1185656,1,43.4023241313112
UNC1191193,1,43.4393077241077
JAX00260069,1,43.4764616588746
UNC1205106,1,43.4764617588746
JAX00260186,1,43.5880395422544
UNC1212077,1,43.6250459586135
UNC1214415,1,43.7366631907027
UNC1231854,1,43.8109473872779
UNC1233632,1,43.8109474872779
UNC1235098,1,43.8109475872779
JAX00260750,1,43.9224504576684
JAX00260774,1,43.9224505576684
JAX00260799,1,43.9224506576684
UNC1260464,1,43.9224507576684
UNC1262910,1,43.9596046851835
UNC1264416,1,43.9596047851835
UNC1267975,1,43.9596048851835
backupUNC010197325,1,43.9596049851835
UNC1269099,1,43.9596050851835
UNC1274234,1,43.9967590126193
JAX00261057,1,43.9967591126193
UNC010200282,1,44.0338758494987
UNC1321573,1,44.1082348361414
JAX00007599,1,44.1082349361414
UNC010203492,1,44.1082350361414
UNC1328017,1,44.4803912972432
UNC1331384,1,44.4803913972432
UNC1331858,1,44.4803914972432
JAX00007674,1,44.5547130327486
UNC1335696,1,44.5547131327486
UNC1336924,1,44.5547132327486
UNC1338997,1,44.5547133327486
JAX00261845,1,44.5547134327486
UNC1339985,1,44.5547135327486
JAX00007709,1,44.5547136327486
UNC1340991,1,44.5547137327486
UNC1345454,1,44.7779552650271
UNC1370843,1,44.8893459915299
UNC1378528,1,44.8893460915299
UNC1392467,1,44.963299465521
JAX00008015,1,45.4104309436858
backupJAX00262611,1,45.4104310436858
JAX00008023,1,45.4104311436858
JAX00262675,1,45.4847524340667
UNC1401095,1,45.4847525340667
UNC1408936,1,45.4847526340667
UNC1478474,1,46.2684767434492
UNC1492051,1,46.4537964018052
JAX00263938,1,46.6397038768909
JAX00263957,1,46.6397039768909
UNC1515066,1,46.6397040768909
UNC010498389,1,46.6397041768909
UNC1515883,1,46.6397042768909
UNC1524644,1,47.0491465495154
UNC1526621,1,47.0491466495154
UNC1527951,1,47.0863076530691
UNC1528926,1,47.0863077530691
UNC1529781,1,47.2722055140991
JAX00008712,1,47.2722056140991
JAX00264249,1,47.2722057140991
JAX00264250,1,47.2722058140991
UNC1533406,1,47.2722059140991
UNC1540440,1,47.4581107497269
UNC1540789,1,47.4581108497269
JAX00264426,1,47.4581109497269
JAX00264435,1,47.4581110497269
JAX00264502,1,47.4581111497269
UNC1544725,1,47.4581112497269
UNC1545055,1,47.4581113497269
UNC1554218,1,48.091591611452
UNC1554604,1,48.091591711452
UNC1558377,1,48.1659167468722
UNC1558691,1,48.1659168468722
JAX00264927,1,48.351823236234
JAX00264954,1,48.351823336234
JAX00265073,1,48.3889397764298
UNC1590608,1,48.462999553585
UNC1597584,1,48.835458992756
UNC1602949,1,48.835459092756
UNC1606191,1,48.835459192756
UNC010255921,1,48.835459292756
UNC1607632,1,48.835459392756
UNC1608009,1,48.835459492756
UNC1609566,1,48.8726134820197
UNC1614289,1,48.9097670131775
UNC1615203,1,48.9097671131775
UNC1621986,1,49.3942540542091
UNC1623375,1,49.4681625693382
UNC1625943,1,49.5423343906003
UNC1628716,1,49.7655423290799
UNC1635087,1,50.0632344626867
JAX00266150,1,50.0632345626867
UNC1635382,1,50.0632346626867
UNC1640961,1,50.2119318088866
UNC1641688,1,50.2119319088866
UNC1642606,1,50.2119320088866
UNC1648126,1,50.3977640673776
UNC1653155,1,50.6582067571251
UNC1654052,1,50.6582068571251
UNC1654661,1,50.6582069571251
UNC1655320,1,50.6582070571251
JAX00266494,1,50.6582071571251
UNC1659488,1,50.6582072571251
JAX00266560,1,50.6582073571251
UNC1662525,1,50.6582074571251
UNC1667919,1,50.6582075571251
UNC1676448,1,51.1422906661809
UNC1678106,1,51.1422907661809
UNC1679056,1,51.1422908661809
UNC1681465,1,51.1422909661809
UNC1687139,1,51.514456584828
JAX00267098,1,51.514456684828
UNC1690411,1,51.514456784828
UNC1692021,1,51.5887785996916
UNC1692771,1,51.5887786996916
UNC1698692,1,51.8115298770752
UNC1709861,1,52.4453905309967
UNC1718464,1,53.1915951269196
JAX00009853,1,53.6006396381856
UNC1732354,1,53.6006397381856
UNC1733690,1,53.6006398381856
JAX00268326,1,54.4595910535231
UNC1744210,1,54.570341513706
UNC1746983,1,54.570341613706
JAX00268499,1,54.570341713706
UNC1752539,1,54.6074962062166
UNC1755471,1,54.6446506986088
UNC1755586,1,54.6446507986088
UNC1756524,1,54.6446508986088
UNC1756857,1,54.6446509986088
UNC1763453,1,55.1291709733829
UNC1766157,1,55.2026688435907
UNC1769297,1,55.6874871873329
UNC1772106,1,55.8730970242438
UNC1773103,1,56.0590076182999
JAX00010099,1,56.0590077182999
UNC1778501,1,56.2449562798112
UNC1794951,1,56.3936579894229
backupUNC011891368,1,56.5051254041337
JAX00269327,1,56.5051255041337
UNC1805686,1,56.6041334857588
JAX00269464,1,56.8026118310936
UNC1819375,1,56.8026119310936
UNC1826224,1,56.839728822373
UNC1832863,1,56.9140888114264
UNC1836825,1,56.9140889114264
UNC1839045,1,56.9512453989287
UNC1841019,1,56.9884019232884
UNC1842952,1,56.9884020232884
UNC1844458,1,56.9884021232884
UNC1845127,1,56.9884022232884
JAX00270076,1,57.0999065290598
UNC1854486,1,57.0999066290598
UNC1883987,1,57.8088900782017
UNC1917999,1,57.9192666278447
backupUNC010628673,1,58.5533728991352
UNC1940721,1,58.5533729991352
UNC1941988,1,58.7388347859895
CEAJAX00271542,1,59.3728654419987
CEBJAX00271542,1,59.3728655419987
UNC1955304,1,59.4843705725938
UNC1955813,1,59.4843706725938
UNC1956316,1,59.4843707725938
UNC1956739,1,59.4843708725938
UNC1960768,1,59.4843709725938
UNC1962195,1,59.4843710725938
JAX00271715,1,59.5215253081201
UNC010829068,1,59.5215254081201
UNC1962782,1,59.5215255081201
UNC1965019,1,59.5958492656462
UNC1973447,1,59.6701727579297
JAX00271948,1,59.6701728579297
JAX00272100,1,59.9678054050745
UNC1983252,1,59.9678055050745
UNC1984158,1,59.9678056050745
JAX00272120,1,59.9678057050745
JAX00272123,1,59.9678058050745
UNC1987645,1,60.0421283275738
UNC1988789,1,60.0421284275738
JAX00011308,1,60.0421285275738
UNC1992709,1,60.3398732709789
UNC1999219,1,60.5256078989826
backupUNC010629680,1,60.7860810072658
UNC2003065,1,60.7860811072658
UNC2018109,1,61.1212744339906
UNC2020328,1,61.1580270236075
UNC010905835,1,61.297777487182
UNC2025451,1,61.3441644248939
UNC2026501,1,61.4556134688468
UNC2029189,1,61.6416004717836
UNC2030429,1,61.6416005717836
JAX00272982,1,62.3873953907576
UNC2032620,1,62.3873954907576
JAX00272997,1,62.3873955907576
UNC2034971,1,62.6477731643927
UNC2035448,1,62.6477732643927
UNC2036719,1,62.6477733643927
UNC2037443,1,62.6477734643927
UNC2037617,1,62.6477735643927
UNC2041731,1,62.6849277484974
UNC2042171,1,62.6849278484974
UNC2043201,1,62.6849279484973
UNC2043561,1,62.6849280484974
UNC2044017,1,62.6849281484973
JAX00273250,1,62.6849282484974
UNC2044879,1,62.6849283484974
JAX00011665,1,62.9080669763602
UNC2046092,1,62.9080670763602
UNC2046424,1,62.9080671763602
UNC2046779,1,62.9080672763602
UNC2047551,1,62.9080673763602
UNC2048471,1,62.9080674763602
UNC2053415,1,63.2805568378648
UNC2055064,1,63.3545799846699
UNC2055403,1,63.3545800846699
JAX00011737,1,63.3545801846699
UNC2056933,1,63.3545802846699
JAX00273497,1,63.3545803846699
JAX00011750,1,63.3545804846699
JAX00273510,1,63.3545805846699
UNC2064598,1,63.4288287027361
UNC2065866,1,63.5777660040709
UNC2066181,1,63.6148540122521
JAX00273701,1,63.6148541122521
JAX00273811,1,64.0614895083405
JAX00273979,1,64.6824364181454
UNC2085343,1,64.7202060479221
UNC2089724,1,65.0299927794431
UNC2089879,1,65.0299928794431
UNC2091732,1,65.0671487802548
UNC2092923,1,65.1043045253444
JAX00012018,1,65.1412367218123
UNC2104102,1,65.401839538731
JAX00274379,1,65.401839638731
backupJAX00012065,1,65.401839738731
JAX00274408,1,65.6249761364612
UNC2107583,1,65.6249762364612
UNC2109067,1,65.6249763364612
UNC2112424,1,65.662130443144
JAX00274538,1,65.6990978275227
UNC2117362,1,65.9224665845056
UNC2118065,1,65.9224666845056
UNC2123992,1,66.2946017094287
UNC2126358,1,66.2946018094287
UNC2128845,1,66.3317556705064
UNC2131657,1,66.3317557705064
UNC2132723,1,66.3317558705064
UNC012035201,1,66.4061367577909
UNC2136413,1,66.4432743641469
UNC2137048,1,66.4432744641469
UNC2137499,1,66.4432745641469
backupUNC012208248,1,66.554779610268
UNC2140023,1,66.554779710268
JAX00275020,1,66.9646310190828
UNC2145389,1,67.0014090336767
UNC2146263,1,67.0014091336767
UNC2149275,1,68.2725756310639
UNC2150083,1,68.2725757310639
JAX00275205,1,68.2725758310639
JAX00275223,1,68.5329465671534
UNC2153422,1,68.5329466671534
UNC2155319,1,68.6070442563535
JAX00275580,1,68.9048948492878
UNC010346837,1,68.9048949492878
UNC2182156,1,69.6132362334697
UNC2186279,1,69.6132363334697
JAX00276008,1,69.7619745399115
JAX00276021,1,69.8735066819349
backupUNC010358913,1,70.1715718847075
UNC2194425,1,70.1715719847075
JAX00276105,1,70.4319466863926
UNC2198485,1,70.4319467863926
UNC2200080,1,70.4689511514735
UNC2200991,1,70.4689512528299
UNC2201362,1,70.6175022618724
UNC2203509,1,71.0645904874292
UNC2203633,1,71.0645905874292
UNC2208362,1,71.7144222301649
UNC2220523,1,72.5957544010617
JAX00276627,1,72.7809381414735
UNC2225062,1,72.7809382414735
JAX00012756,1,72.8566633179296
repJAX00276901,1,74.2759555486735
JAX00276901,1,74.2759556486735
UNC2254611,1,75.5831473887944
UNC2256396,1,75.7307060161792
UNC2256531,1,75.7307061161792
UNC2256930,1,75.7307062161792
UNC2257532,1,75.7307063161792
UNC2257840,1,75.7307064161792
UNC2258733,1,75.7307065161792
UNC2258834,1,75.7307066161792
UNC2263378,1,76.626919693586
UNC2272160,1,76.8866501538153
JAX00277373,1,76.8866502538153
JAX00277455,1,76.9610066255175
JAX00277518,1,76.9981233850194
UNC2278581,1,76.9981234850194
JAX00277549,1,76.9981235850194
UNC2282828,1,77.1467867636447
UNC2288967,1,77.3328098710398
JAX00278038,1,77.4443137711338
UNC2302405,1,77.4810282502656
UNC2303100,1,77.8912092692342
UNC2303705,1,78.0025207193423
UNC2305936,1,78.0396111591511
JAX00278155,1,78.0396112591511
JAX00013222,1,78.0396113591511
UNC2307791,1,78.0986613253313
UNC2313844,1,78.6660428225574
UNC2314414,1,78.6660429225574
UNC2315284,1,78.6660430225574
UNC2317294,1,78.6660431225574
UNC2318075,1,78.6660432225574
UNC2319071,1,78.6660433225574
UNC2324770,1,78.7403654730891
UNC2325950,1,78.7403655730891
UNC2326114,1,78.7403656730891
UNC2326977,1,78.8518700210702
UNC2327373,1,78.8518701210702
UNC2328501,1,78.8518702210702
UNC2329284,1,79.1494956507303
UNC2329631,1,79.1494957507303
UNC2329976,1,79.1494958507303
JAX00013376,1,79.1494959507303
UNC2330293,1,79.1494960507303
backupUNC010671431,1,79.1494961507303
UNC2331232,1,79.1494962507303
UNC2332442,1,79.1494963507303
UNC2332857,1,79.8580998459295
UNC2333302,1,80.3046099120144
UNC2334491,1,80.3046100120144
JAX00278719,1,80.3046101120144
UNC2339172,1,80.3545440238843
UNC2341286,1,80.9084525886466
JAX00278836,1,80.9084526886466
UNC2341594,1,80.9084527886466
UNC2354328,1,81.6167350782565
UNC2354865,1,81.6167351782565
UNC2355402,1,81.6167352782565
UNC2356318,1,81.7656098600721
UNC2356872,1,81.9890653024244
UNC010414123,1,81.9890654024244
UNC2364845,1,82.4358193442691
JAX00279255,1,82.4358194442691
UNC2370484,1,83.1067048083357
UNC2371341,1,83.1067049083357
UNC2379870,1,83.2926140126706
UNC2381472,1,83.2926141126705
UNC2383206,1,83.5158982034493
UNC2384452,1,83.5900712231974
JAX00013701,1,83.5900713231974
UNC2386379,1,83.5900714231974
UNC2388354,1,84.1485834675158
UNC2390226,1,84.9649432917926
UNC2391194,1,85.0058528418129
UNC2396421,1,86.3276296042646
UNC2397770,1,86.4858290966127
UNC2398055,1,86.4858291966127
UNC2398151,1,86.4858292966127
JAX00279836,1,86.4858293966127
UNC2398354,1,86.4858294966128
UNC2398471,1,86.4858295966127
UNC2399918,1,86.4858296966127
UNC010427659,1,86.5973332153799
UNC2401213,1,86.5973333153799
UNC2402097,1,86.5973334153799
UNC2403310,1,86.5973335153799
JAX00013827,1,86.5973336153799
UNC2406605,1,86.932260712774
UNC2408005,1,87.2293609551392
UNC2409690,1,88.0130319338485
UNC2410542,1,88.0130320338485
UNC2411447,1,88.0873907812949
UNC2414844,1,88.1245076100189
UNC2416218,1,88.1245077100189
UNC2416584,1,88.1245078100189
UNC2417256,1,88.1245079100189
UNC2419267,1,88.1988673343384
UNC2419854,1,88.2348465370605
UNC2422775,1,89.3943550631679
UNC2422874,1,89.3943551631679
JAX00280306,1,89.8783624069569
JAX00280331,1,89.8783625069569
UNC2432502,1,91.3382720563457
UNC2432687,1,91.3382721563457
