# Genetic marker map for Alan Attie B6xBTBR cross
# nrow 2057
# ncol 3
marker,chr,pos
rs3695983,2,3.11698687479538
rs13476334,2,3.58144713683259
rs13476337,2,4.51406737162981
rs13476342,2,4.51406747162981
rs3696091,2,6.7811018218166
rs13476348,2,7.63211939414704
rs3681847,2,7.90616213187138
rs13476358,2,12.0766219167064
rs13476424,2,21.8524346814821
rs13476427,2,22.1399481694598
rs13476432,2,23.2864262660161
rs13476433,2,23.2864263660161
rs13476438,2,23.2864264660161
rs13476440,2,23.2864265660161
rs13476445,2,23.2864266660161
rs13476446,2,23.3792415626871
rs13476448,2,23.3792416626871
rs13476449,2,23.3792417626871
rs13476451,2,23.3792418626871
rs13476452,2,23.8444409641353
rs13476456,2,24.0299596911703
rs6333344,2,24.1225841146349
rs13476459,2,24.3081081909209
rs6288325,2,24.7730481739245
rs13476470,2,25.5178745364898
rs13476482,2,26.7318735399162
rs6203572,2,26.7318736399162
rs13476485,2,26.7318737399162
rs13476501,2,31.0028378455605
rs13476502,2,31.0912719281201
rs13476503,2,31.0912720281201
rs13476525,2,33.2484614978612
rs13476526,2,33.2484615978612
rs13476530,2,35.2048390013477
rs3660779,2,35.4700085881716
rs13476533,2,35.6556391775808
rs13476534,2,35.8413477672004
rs4223189,2,35.8413478672004
rs6205317,2,35.8413479672004
rs13476536,2,36.1224248309605
rs3709716,2,36.628586869859
rs13476538,2,36.9030854831811
rs13476540,2,37.1306548953664
rs6314726,2,37.5955809242394
rs13476543,2,38.340904286164
rs13476544,2,38.340904386164
rs6222797,2,38.5266132317459
rs13476546,2,38.5266133317459
rs13476553,2,39.1774309356012
rs13476554,2,39.1774310356012
rs8263229,2,40.1130821841376
rs13476565,2,40.2083541941385
rs13476566,2,40.2083542941385
rs3670631,2,41.7035196533227
rs13476583,2,44.1486328846671
rs13476586,2,44.1486329846671
rs13476592,2,46.227498365814
rs13476595,2,47.7890578818554
rs13476645,2,52.1013321877219
rs13476655,2,52.303280705394
rs13476660,2,52.6743905436628
rs6378047,2,52.7669188458339
rs13476661,2,52.7669189458339
rs13476666,2,52.8596342328566
rs13476667,2,53.0450777908883
rs13476669,2,53.4387358218763
rs13476672,2,53.7402494432353
rs3724460,2,54.0239227238838
rs3143279,2,54.4890581137455
rs13476687,2,54.9593311396242
rs6278009,2,55.6170599313614
rs13476693,2,55.802047970888
rs3022892,2,56.2676370470115
rs13476700,2,56.3600754437102
rs13476702,2,56.3600755437102
rs13476703,2,56.3600756437102
rs13476705,2,57.4806177918391
rs4223406,2,57.6769491410161
rs3090608,2,61.1213645747514
rs13476739,2,63.3895310271466
rs13476747,2,63.4796479527607
rs13476754,2,64.0388051100479
rs6257970,2,64.1307734191267
rs13476758,2,64.5958145145062
rs3022901,2,65.3475873117237
rs13476769,2,65.820125085816
rs4223486,2,65.820125185816
rs13476774,2,66.0076074934984
rs4223511,2,66.0076075934984
rs13476778,2,66.1013256819374
rs13476783,2,67.1298274321094
rs6234650,2,67.1298275321094
rs13476784,2,67.6880036384152
rs13476786,2,67.6880037384152
rs13476788,2,67.8857841560233
rs3682725,2,69.0871586687026
rs13476801,2,70.1129794375374
rs13476803,2,70.1129795375374
rs13476816,2,72.7470224400574
rs6170159,2,72.7470225400574
rs3022909,2,72.7470226400574
rs13476819,2,72.839080805927
rs13476822,2,73.6790104490175
rs13476823,2,73.982986212939
rs3716380,2,75.225311526124
rs6332517,2,75.6898622534292
rs13476826,2,75.7822964013114
rs13476827,2,75.7822965013114
rs13476830,2,75.8751062173363
rs13476831,2,75.8751063173363
rs13476832,2,76.0969929574834
rs4223605,2,78.8569499722106
rs3022932,2,78.9463229269321
rs13476872,2,80.0671859184421
rs3692409,2,81.1871265963084
rs3726342,2,82.2135472335043
rs13476882,2,82.7570602063101
rs3673613,2,83.1868037915694
rs8260429,2,83.5657402443929
rs8275858,2,84.7893074154785
rs13476892,2,85.0728972366083
rs13476894,2,85.6492521544673
rs3024096,2,88.4187702237139
rs13476907,2,89.0338700703939
rs13476910,2,89.6169032438165
rs13476918,2,91.9128283511859
rs3673248,2,97.3377376298344
rs13476928,2,99.5930979758883
rs13476934,2,103.670021742904
rs13476935,2,103.670021842904
rs13476936,2,103.785497839795
rs8246929,3,2.5462
rs13476972,3,2.58955616176942
rs13476973,3,2.77642026568299
rs13476974,3,2.86945708416093
rs3693600,3,2.86945718416093
rs3716641,3,2.86945728416093
rs13476982,3,3.0562592810588
rs13476983,3,3.42977350743576
rs13476984,3,3.52229772212053
rs6398851,3,3.52229782212053
rs13476992,3,5.11174442513618
rs13476993,3,5.11174452513618
rs13476994,3,5.20455970253354
rs13476995,3,5.20455980253354
rs6168642,3,5.38834749639534
rs13477004,3,7.45357458323391
rs6410894,3,7.54417544109553
rs13477005,3,7.82302220640649
rs13477006,3,7.82302230640649
rs13477007,3,7.9171634930571
rs13477019,3,9.6050311275072
rs13477027,3,10.9121071093338
rs13477030,3,11.4693683757905
rs13477031,3,11.4693684757905
rs13477043,3,14.5743635106135
rs3677091,3,14.5743636106135
rs4223883,3,15.5995498378279
rs6371982,3,15.5995499378279
rs13477059,3,16.6247550768839
rs6246699,3,16.6247551768839
rs13477061,3,16.6247552768839
rs3022959,3,17.0895563378912
rs3140619,3,17.0895564378912
rs13477063,3,17.4612416378134
rs13477066,3,17.4612417378134
rs6257041,3,18.3078978637602
rs13477071,3,18.8739353200873
rs13477078,3,19.4324144582316
rs13477079,3,19.5221490774836
rs13477108,3,22.1569901104683
rs13477109,3,22.2458312664488
rs13477110,3,23.6639895911053
rs3685081,3,24.3298100213207
rs13477111,3,24.3298101213207
rs4223969,3,25.9192401782187
rs13477121,3,25.9192402782187
rs13477134,3,27.6991567715061
rs13477137,3,28.16287141171
rs13477138,3,28.16287151171
rs13477140,3,28.534514867531
rs4223979,3,28.534514967531
rs13477142,3,28.534515067531
rs13477143,3,28.627241848938
rs13477144,3,28.8124869752696
rs6326655,3,29.558047548198
rs13477153,3,29.558047648198
rs13477154,3,29.558047748198
rs13477155,3,29.7437576144171
rs13477156,3,29.7437577144171
rs13477160,3,29.7437578144171
rs13477168,3,30.302002704155
rs13477169,3,30.302002804155
rs13477174,3,30.766991617032
rs13477176,3,31.2319829146873
rs13477179,3,31.2319830146873
rs3023594,3,31.2319831146873
rs13477183,3,31.2319832146873
rs13477187,3,31.2319833146873
rs13477188,3,31.2319834146873
rs13477189,3,31.2319835146873
rs6351657,3,31.2319836146873
rs6289734,3,31.2319837146873
rs13477194,3,31.9773419724512
rs13477201,3,32.5354791101923
rs8273664,3,32.5354792101923
rs13477207,3,32.7212009745315
rs13477209,3,32.7212010745315
rs13477210,3,32.7212011745315
rs13477216,3,32.7212012745315
rs13477217,3,32.7212013745315
rs13477220,3,33.1864087841106
rs13477224,3,33.465142125004
rs6196421,3,33.5577691023319
rs13477225,3,33.5577692023319
rs13477228,3,34.5850489826021
rs13477230,3,34.6768220056873
rs13477233,3,34.8619556380936
rs6183172,3,35.7233546927042
rs13477236,3,35.9563953854925
rs4224039,3,36.9027194134662
rs13477248,3,37.1809785464092
rs13477252,3,37.2720013803977
rs6224931,3,38.950098960573
rs13477268,3,39.0519689558393
rs13477263,3,39.1452748423101
rs13477271,3,39.70476178083
rs13477279,3,40.5440979160358
rs13477282,3,41.1025957923031
rs13477283,3,41.1949203612411
rs13477287,3,41.1949204612411
rs13477288,3,41.1949205612411
rs13477291,3,41.473621790005
rs3159432,3,41.473621890005
rs3159588,3,41.473621990005
rs3162061,3,41.473622090005
rs13477294,3,42.0319256494697
rs4224158,3,42.5896635501893
rs13477318,3,44.0837787577122
rs13477369,3,48.8499566290282
rs13477373,3,49.123932358748
rs13477374,3,49.123932458748
rs13477379,3,50.5256332007016
rs3022967,3,50.5256333007016
rs13477381,3,51.8447568841397
rs13477384,3,52.3194283063065
rs13477385,3,52.3194284063065
rs13477396,3,54.6678106409899
rs13477397,3,54.6678107409899
rs13477409,3,57.971255373625
rs13477428,3,62.636116880158
rs13477429,3,62.8186100482479
rs13477433,3,63.005724915474
rs13477434,3,63.0979712873067
rs13477438,3,63.4702108739223
rs13477439,3,63.6557325166338
rs3698409,3,63.6557326166338
rs13477442,3,64.3078127646375
rs13477444,3,64.400026699444
rs13477448,3,64.5236734969696
rs6385968,3,64.7715034377144
rs13477450,3,64.7715035377144
rs13477451,3,65.1419118330304
rs13477456,3,66.8271501220472
rs13477457,3,66.8271502220472
rs13477458,3,66.8271503220472
rs13477459,3,66.9199694941531
rs13477460,3,66.9199695941531
rs13477461,3,66.9199696941531
rs13477467,3,68.6992440613532
rs13477472,3,69.6310709591705
rs13477529,3,69.9090969107556
rs13477473,3,69.9090970107556
rs3022971,3,70.3742930909398
rs13477478,3,70.5598041319376
rs13477482,3,70.6554628088657
rs13477485,3,71.3115574980646
rs3724805,3,71.4037049227731
rs13477486,3,71.5891266567413
rs13477488,3,72.1476881940892
rs13477489,3,72.1476882940892
rs13477492,3,73.2680500813021
rs13477495,3,73.5458822819467
rs4224567,3,73.5458823819467
rs13477497,3,73.6380298463947
rs13477500,3,74.3829730551125
rs13477511,3,75.7846181350677
rs13477526,3,77.5907389817335
rs13477532,4,2.0682
rs13477541,4,2.92697371335051
rs13477542,4,2.92697381335051
rs13477543,4,3.01978031013252
rs13477544,4,3.11125728064051
rs13477549,4,4.51479056766275
rs13477550,4,4.88558022351197
rs13477552,4,5.16416142211568
rs13477553,4,5.16416152211568
rs13477554,4,5.16416162211568
rs13477556,4,6.21279426069142
rs13477558,4,6.32697031700128
rs13477559,4,6.41975458285895
rs13477561,4,6.41975468285895
rs6403469,4,6.41975478285895
rs4137687,4,7.82092725906003
rs13477566,4,7.82092735906003
rs13477579,4,9.97790805385534
rs13477580,4,9.97790815385534
rs13477585,4,10.0729002066935
rs13477586,4,10.1678076101764
rs3709372,4,10.3536042042863
rs13477589,4,10.3536043042863
rs13477592,4,10.9117752220749
rs13459074,4,11.4701620427873
rs13477595,4,11.8417560843106
rs13477596,4,11.8417561843106
rs6163246,4,11.8417562843106
rs6266094,4,11.8417563843106
rs13477605,4,12.4939200076677
rs13477606,4,12.5859799613826
rs13477611,4,12.8648710932735
rs4224426,4,12.8648711932735
rs13477616,4,13.2882569008162
rs13477619,4,13.6287506127759
rs13477623,4,15.5260416855654
rs3679673,4,15.5260417855654
rs13477625,4,15.5260418855654
rs13477626,4,15.5260419855654
rs13477627,4,15.7116565235935
rs13477628,4,15.9902832563805
rs13477631,4,16.4535543294649
rs13477642,4,18.8992309990044
rs13477643,4,18.8992310990044
rs3703981,4,18.8992311990044
rs13477659,4,20.4911029808851
rs13477660,4,20.5823855581643
rs13477662,4,20.5823856581643
rs13477664,4,20.5823857581643
rs13477715,4,28.2373415685208
rs13477717,4,28.4144686559249
rs6239799,4,29.1603356687312
rs13477722,4,29.1603357687312
rs13477724,4,29.9992597287738
rs13477725,4,29.9992598287738
rs13477730,4,31.3005581842088
rs4224515,4,31.5733179065244
rs13477732,4,31.5733180065244
rs13477733,4,31.5733181065244
rs6184584,4,32.7882586182045
rs13477739,4,32.8807363867026
rs6254381,4,32.8807364867026
rs13476245,4,32.9737104732644
rs13477743,4,32.9737105732644
rs8276754,4,33.34633365599
rs13477745,4,33.5312891080476
rs13477746,4,34.2762412165794
rs13477759,4,35.5198124279061
rs3654162,4,36.0699290755915
rs13477785,4,36.815239030005
rs3717147,4,37.3731906373232
rs13477793,4,37.3731907373232
rs13477794,4,37.9313179885059
rs13477795,4,37.9313180885059
rs6323325,4,38.863127578041
rs13477814,4,39.8893274128865
rs13477821,4,40.4646683264448
rs13477823,4,41.0401178306486
rs13477824,4,42.0248960288823
rs13477835,4,42.8110560662053
rs6361351,4,42.8110561662053
rs13477854,4,44.5908926335713
rs13477860,4,45.3351852857046
rs13477863,4,45.8002369011013
rs13477865,4,45.8884903588949
rs6401724,4,49.9930274600874
rs13477919,4,51.8894085695624
rs13477888,4,52.164334246526
rs13477907,4,54.5158984189885
rs13477908,4,54.6063954236104
rs13477910,4,54.6063955236104
rs13477912,4,54.6992032897898
rs13477914,4,54.6992033897898
rs13477915,4,54.6992034897898
rs13477916,4,54.6992035897898
rs13477920,4,54.6992036897898
rs4224727,4,55.7258490076319
rs13477931,4,55.8168610713419
rs6173859,4,56.7499852335983
rs13477938,4,56.7499853335983
rs13477940,4,57.3085908348257
rs6365760,4,57.5858772085362
rs13477947,4,58.9890555647131
rs13477954,4,60.29689528061
rs13477966,4,63.5481332068203
rs13477976,4,65.0281236556638
rs13477980,4,67.1250946891054
rs6355453,4,67.4031722232448
rs13477983,4,67.4970842684538
rs13477985,4,67.7875135466789
rs13459077,4,68.3664489273196
rs13477991,4,68.5582323804977
rs13477999,4,70.2056414733942
rs13478021,4,76.4766193436281
rs13459080,4,76.5627354006871
rs3023026,4,76.746214666827
rs3711383,4,79.1915033777154
rs13478027,4,79.2808253507893
rs13478028,4,80.4331120783836
rs13478031,4,81.3031187190235
rs3023027,4,81.8608429349057
rs13478039,4,81.8608430349057
rs3668420,4,82.0480898720815
rs13478048,4,82.6089033580661
rs13478050,4,82.6987967379512
rs13478054,4,85.0723354841569
rs13478092,5,2.262
rs4225033,5,2.26200012025979
rs13478097,5,2.65682462467448
rs6245801,5,3.80105021416061
rs13478103,5,3.80105031416061
rs13478104,5,3.80105041416061
rs13478106,5,4.08296634325133
rs8277477,5,4.17843277942466
rs13478110,5,4.457515391023
rs13478111,5,4.5501398058249
rs13481337,5,4.64296880126565
rs13481338,5,4.64296890126565
rs13481339,5,5.10792294920599
rs13481340,5,5.10792304920598
rs3669635,5,5.80858777368072
rs13481349,5,6.2760555682086
rs13478115,5,6.9569770207561
rs13478119,5,8.77674376369484
rs13478123,5,10.0289883051985
rs13478127,5,10.7890845849414
rs6256752,5,12.1147558626015
rs13478135,5,12.4855909838924
rs6295831,5,12.4855910838924
rs13478138,5,12.4855911838924
rs3023036,5,12.9505791317483
rs13478139,5,12.9505792317483
rs13478141,5,12.9505793317483
rs13478142,5,12.9505794317483
rs13478143,5,13.0433901399009
rs3090417,5,13.1359198498764
rs13478145,5,13.5081916707883
rs13478146,5,13.6931536509139
rs13478148,5,14.4393557327493
rs6322061,5,14.6239404984359
rs6309009,5,15.3695768884277
rs13478154,5,15.3695769884277
rs13478160,5,17.3504002441776
rs13478161,5,17.7634589759226
rs13478162,5,17.7634590759226
rs13478167,5,18.6963803302551
rs13459084,5,18.7883391113958
rs13478170,5,18.880867054891
rs13459083,5,19.2529138179018
rs13478174,5,19.2529139179018
rs6196732,5,19.4416060309046
rs13478175,5,19.9102655157708
rs13478178,5,20.1887627809864
rs13478179,5,20.1887628809864
rs13459085,5,20.1887629809864
rs13478181,5,20.2815705820381
rs13478182,5,20.2815706820381
rs13478184,5,20.2815707820381
rs13478185,5,20.3732670441028
rs6346598,5,21.5656736383894
rs13478204,5,24.1043832373689
rs13478205,5,24.4892328657132
rs13478207,5,24.5854725546382
rs13478208,5,24.5854726546382
rs13478209,5,24.5854727546382
rs13478221,5,28.5120663897318
rs13478222,5,30.5748763181216
rs13478241,5,34.0994625434783
rs13478244,5,34.4761244100984
rs13478245,5,34.4761245100984
rs13478252,5,35.4502497679676
rs6237983,5,35.7556788426368
rs13478254,5,36.4777208936661
rs13478255,5,36.5737856182663
rs6263715,5,36.5737857182663
rs13478257,5,36.7589234780197
rs13478261,5,37.5044121789145
rs13478262,5,37.5044122789145
rs13478263,5,37.59721956061
rs13478264,5,37.59721966061
rs13478265,5,37.59721976061
rs13478268,5,37.6891785294566
rs13478271,5,38.6245315395457
rs13478276,5,38.7176544094167
rs13478279,5,39.276278541481
rs13478280,5,39.276278641481
rs13478282,5,39.276278741481
rs13478283,5,39.276278841481
rs13478285,5,39.276278941481
rs3684754,5,42.4845153811327
rs13478311,5,42.665259844112
rs13478320,5,44.6304045462166
rs13478367,5,49.967846485137
rs13478368,5,49.967846585137
rs6167407,5,50.3398607225562
rs13478386,5,50.4322790773778
rs13478387,5,50.6319095884006
rs13478391,5,51.1110245698824
rs6232866,5,51.7627032055234
rs13478393,5,51.7627033055234
rs13478395,5,51.7627034055234
rs13478396,5,51.9484047279488
rs13478402,5,51.9484048279488
rs13478403,5,52.3159251541819
rs4225380,5,52.5988886580316
rs6370004,5,52.8777180621169
rs13478410,5,53.0629546032058
rs13478422,5,53.6214654669275
rs13478424,5,53.6214655669275
rs13478426,5,53.6214656669275
rs13478430,5,54.7405735052675
rs13478442,5,56.1421741767355
rs13478443,5,56.1421742767355
rs13478445,5,56.2342276568769
rs13478452,5,57.0733984891301
rs13478454,5,57.0733985891301
rs13478455,5,57.0733986891301
rs13478458,5,57.1449312258765
rs13478536,5,75.5406691356182
rs13478542,5,79.395923966891
rs13478546,5,80.7944005101861
rs13478547,5,80.7944006101861
rs8265976,5,82.2906812823402
rs4225536,5,82.4998593868598
rs13478570,5,86.5472477149037
rs13478574,5,87.3261123666069
rs3023062,5,88.0006468722116
rs4138683,5,89.0466537868356
rs3668534,5,93.6780296148959
rs13478593,5,94.9077159474004
rs13459095,5,94.9497211090847
rs13459096,6,1.806
rs13478602,6,1.8060001
rs6172481,6,1.99162136471555
rs13478606,6,1.99162146471555
rs13478610,6,2.204969265851
rs13478667,6,20.3568747552109
rs13478694,6,34.7067985754892
rs13478696,6,34.917771176718
rs13478697,6,34.917771276718
rs13478698,6,34.917771376718
rs13478705,6,36.3240619519859
rs6163979,6,36.4721927158847
rs13478712,6,37.4789266550579
rs3024195,6,37.8704471076026
rs13478720,6,39.6518718872913
rs13478721,6,39.7406547476599
rs13478727,6,42.0889054942997
rs3696518,6,42.0889055942996
rs13478728,6,42.5537696301232
rs6214044,6,42.5537697301232
rs13478729,6,42.5537698301232
rs6191358,6,42.6465724210136
rs13478730,6,42.6465725210136
rs6168553,6,46.0470079358455
rs3023068,6,47.2579395976749
rs3023069,6,47.53590157904
rs13478756,6,47.6285233984068
rs13478757,6,47.6285234984068
rs13478758,6,47.6285235984068
rs13478759,6,48.0005721764683
rs13478761,6,48.092349916109
rs13478762,6,48.9323566603204
rs13478768,6,49.0214998029601
rs13478802,6,51.9592774531792
rs13478819,6,53.9233412480052
rs13478827,6,54.1069552819478
rs13478829,6,54.5721060791128
rs13478830,6,54.5721061791128
rs13478833,6,54.9439528359557
rs13478834,6,54.9439529359557
rs13478843,6,56.0643804781435
rs13478845,6,56.4354031818286
rs13478852,6,56.4354032818286
rs13478856,6,57.0873551164653
rs13478858,6,57.3657747905036
rs13478863,6,57.5514867417592
rs13478864,6,57.6439201594302
rs13478865,6,58.0179957366181
rs13459097,6,58.2984300717588
rs13478871,6,58.6702891070204
rs4221995,6,58.6702892070204
rs4226063,6,58.6702893070204
rs13478876,6,58.9603201340689
rs13478897,6,61.8995281178781
rs13478901,6,62.6429215932577
rs13478904,6,62.7347923955752
rs13478905,6,63.1071269253846
rs13478906,6,63.1993746909831
rs13478913,6,63.5716975070132
rs13478915,6,63.6638508563532
rs13478916,6,64.1291277531091
rs13478917,6,64.1291278531091
rs13478919,6,64.1291279531091
rs13478927,6,67.3368300415863
rs13478932,6,67.426358692372
rs13478933,6,67.6122102689715
rs13478934,6,67.6122103689715
rs13478935,6,67.8909755555646
rs13478936,6,67.9841898789278
rs13478941,6,68.6378432872089
rs13478948,6,68.7300871266498
rs13478950,6,68.7300872266498
rs6344812,6,68.822519936433
rs3675615,6,69.2881181967923
rs13478966,6,69.3795048784074
rs13478971,6,70.503697372363
rs13478977,6,70.6938332068521
rs13478978,6,71.2527654348885
rs13478983,6,71.4442602369868
rs13478985,6,71.4442603369868
rs13478990,6,72.1521347883664
rs13479058,6,88.2037061642491
rs13479059,6,88.2037062642491
rs4226339,6,88.5102671764053
rs13479070,6,89.3238113504066
rs13479071,6,89.3238114504066
rs3024135,6,90.9141656004742
rs8262456,6,91.3751909935352
rs13479085,6,94.5730467764134
rs13479086,6,95.0703020849145
rs3089737,6,95.0703021849145
rs13479087,6,95.0703022849144
rs13479088,6,95.4419454421756
rs3023105,6,95.9072951542783
rs3090435,6,95.9996337770464
rs3023103,6,96.1854214961013
rs13479099,6,96.1854215961013
rs13479091,6,96.8372068293768
rs3023840,6,97.1156962323816
rs13479093,6,97.2094710359666
rs6155595,6,97.2094711359666
rs13479094,6,97.7751771694245
rs8252589,7,2.1403
rs13479104,7,2.55963862946982
rs13479112,7,4.34036072950027
rs13479114,7,4.43144118618079
rs13479120,7,4.53452409468629
rs13479124,7,5.09459362330083
rs3696670,7,6.31088362379884
rs6361142,7,7.61170619349951
rs13479143,7,7.61170629349951
rs13479144,7,7.70413969040188
rs4226443,7,8.16952649998537
rs13479147,7,8.16952659998537
rs6259364,7,8.54114720664501
rs4226461,7,8.54114730664501
rs4226520,7,15.8541947427681
rs4226522,7,16.2159971386466
rs13479179,7,18.9443142446819
rs13479186,7,18.9443143446819
rs6239372,7,21.100433722158
rs13479187,7,21.100433822158
rs4226547,7,21.100433922158
rs13479191,7,21.7516547699254
rs13479192,7,21.7516548699254
rs6239325,7,25.64704475192
rs6357010,7,25.64704485192
rs13479197,7,26.681101502699
rs6230901,7,27.028639458759
rs3090660,7,35.4439091001827
rs13479245,7,35.4439092001827
rs4226628,7,35.6295939866706
rs13479251,7,35.6295940866706
rs13479253,7,35.6295941866706
rs13479254,7,35.6295942866706
rs13479257,7,35.7222127860993
rs13479266,7,36.0012561945644
rs13479269,7,36.0938754890903
rs6388842,7,36.1866818469379
rs13479273,7,36.1866819469379
rs13479274,7,36.1866820469379
rs13479275,7,36.1866821469379
rs13479276,7,36.3026337729874
rs13479277,7,36.3026338729874
rs13479278,7,36.6511774458744
rs13479279,7,36.6511775458744
rs3717935,7,37.4912070086683
rs3665652,7,37.4912071086683
rs3088794,7,37.598930518865
rs13479310,7,38.4305741834138
rs13479311,7,38.4305742834138
rs13479314,7,38.5222412786388
rs13479317,7,39.7377083339404
rs13479319,7,39.8251750107756
rs13479338,7,43.9584961615033
rs3023657,7,44.591594171358
rs13479347,7,44.591594271358
rs3712315,7,44.7768243498067
rs13479360,7,45.4286762994448
rs4226715,7,45.4286763994448
rs13479366,7,46.1740201040348
rs13479372,7,46.2974994226526
rs6188470,7,46.5821030237935
rs13479376,7,47.1081445364889
rs13479380,7,47.3116893716658
rs13479383,7,47.4043453690459
rs13479392,7,48.2435378360667
rs13479396,7,48.8013337812159
rs4226764,7,48.8013338812159
rs13479397,7,48.8013339812159
rs13479399,7,48.8013340812159
rs13479400,7,48.8013341812159
rs13479406,7,48.8938592258108
rs13479411,7,49.2658629778148
rs13479412,7,49.2658630778148
rs13479416,7,49.7300497762301
